Periodo;Partner;Pais;ID_Link;Nombre_Link;ID_Afiliador;Nombre_Afiliador;Registros;Cantidad_Primeros_Depositos;Valor_Primeros_Depositos
2023-01-01-2023-01-31;Doradobet;Per˙;1063;YAPA-Doradobet;46079;Facebook Doradobet;0;1;36
2023-01-01-2023-01-31;Doradobet;Nicaragua;1460;Bono-bienvenida-NIC;286170;FACEBOOKNICA;0;1;10
2023-01-01-2023-01-31;Ecuabet;Ecuador;1499;BG-sorteo;255431;Daniela;0;1;2
2023-01-01-2023-01-31;Doradobet;Per˙;1807;Copa_America;46079;Facebook Doradobet;0;6;160
2023-01-01-2023-01-31;Doradobet;Per˙;1908;Entel-Banner;14864;ADSVIRTUAL;0;2;20
2023-01-01-2023-01-31;Doradobet;Per˙;1630;testpe;310374;Roxana;0;6;186
2023-01-01-2023-01-31;Doradobet;Nicaragua;1457;Casino-en-vivo-NIC;286170;FACEBOOKNICA;0;2;20
2023-01-01-2023-01-31;Doradobet;Per˙;1540;TB-Bingo;14864;ADSVIRTUAL;0;1;15
2023-01-01-2023-01-31;Doradobet;Per˙;1995;Registro_Juegos_Olimpicos;46079;Facebook Doradobet;0;1;10
2023-01-01-2023-01-31;Doradobet;Per˙;1430;Besso-Popup;14864;ADSVIRTUAL;0;2;40
2023-01-01-2023-01-31;Doradobet;Per˙;2065;Eliminatorias_CONMEBOL;46079;Facebook Doradobet;0;5;130
2023-01-01-2023-01-31;Ecuabet;Ecuador;1704;FS-ECU;255431;Daniela;0;1;5
2023-01-01-2023-01-31;Doradobet;Costa Rica;2161;365Score-CR;779030;ADSCostarica;0;1;300000
2023-01-01-2023-01-31;Doradobet;Per˙;2487;leo;1073396;jean roberth;0;2;21
2023-01-01-2023-01-31;Doradobet;Per˙;1963;doradobetperu.pe;154657;Jorge;0;1;20
2023-01-01-2023-01-31;Ecuabet;Ecuador;2532;Branding;1213088;FacebookEcuabet;0;2;60
2023-01-01-2023-01-31;Doradobet;Per˙;2345;AFREE-HOME;858148;APUESTASFREE;0;2;60
2023-01-01-2023-01-31;Doradobet;Per˙;2311;Cuotas FS.pe 2021;52;Nica pruebas;0;1;25
2023-01-01-2023-01-31;Ecuabet;Ecuador;2595;Eliminatorias_Mundial;1213088;FacebookEcuabet;0;2;50
2023-01-01-2023-01-31;Doradobet;Per˙;1747;NUEVO LINK DE REGISTRO;52;Nica pruebas;0;1;50
2023-01-01-2023-01-31;Ecuabet;Ecuador;2634;Liga_Pro;1213088;FacebookEcuabet;0;13;146
2023-01-01-2023-01-31;Ecuabet;Ecuador;2583;LaLiga;1213088;FacebookEcuabet;0;1;5
2023-01-01-2023-01-31;Ecuabet;Ecuador;2550;Bono_Bienvenida;1213088;FacebookEcuabet;0;9;53,75
2023-01-01-2023-01-31;Ecuabet;Ecuador;2645;365Score-EC;255431;Daniela;0;1;5
2023-01-01-2023-01-31;Ecuabet;Ecuador;2574;Torneos_Casino;1213088;FacebookEcuabet;0;3;40
2023-01-01-2023-01-31;Ecuabet;Ecuador;2565;Registro_Promo_Casinio;1213088;FacebookEcuabet;0;1;3
2023-01-01-2023-01-31;Ecuabet;Ecuador;2589;Premier_League;1213088;FacebookEcuabet;0;3;21
2023-01-01-2023-01-31;Ecuabet;Ecuador;2577;Bundesliga;1213088;FacebookEcuabet;0;1;1
2023-01-01-2023-01-31;Ecuabet;Ecuador;2669;Champions_League;1213088;FacebookEcuabet;0;3;35
2023-01-01-2023-01-31;Ecuabet;Ecuador;2726;Copa_Sudamericana;1213088;FacebookEcuabet;0;2;55
2023-01-01-2023-01-31;Doradobet;Per˙;619;betg-300;14864;ADSVIRTUAL;0;3;45
2023-01-01-2023-01-31;Doradobet;Per˙;2496;365Score-PE;14864;ADSVIRTUAL;0;1;30
2023-01-01-2023-01-31;Ecuabet;Ecuador;2559;Sorteo_Deportes;1213088;FacebookEcuabet;0;2;6
2023-01-01-2023-01-31;Ecuabet;Ecuador;2568;Sorteo_Casino;1213088;FacebookEcuabet;0;1;5
2023-01-01-2023-01-31;Ecuabet;Ecuador;2720;Europa_League;1213088;FacebookEcuabet;0;1;20
2023-01-01-2023-01-31;Doradobet;Per˙;1645;Diamante;46079;Facebook Doradobet;0;1;30
2023-01-01-2023-01-31;Doradobet;Per˙;1944;registro;249862;eduardo;0;3;40
2023-01-01-2023-01-31;Ecuabet;Ecuador;2535;Trafico_Deprotivas;1213088;FacebookEcuabet;0;1;5
2023-01-01-2023-01-31;Doradobet;Per˙;3190;Repechaje_Qatar2022;46079;Facebook Doradobet;0;1;100
2023-01-01-2023-01-31;Doradobet;Per˙;3263;Latido Blanquiazul;2157408;Carlos;0;1;10
2023-01-01-2023-01-31;Doradobet;Per˙;3556;Sorteo_Qatar2022;46079;Facebook Doradobet;0;3;65
2023-01-01-2023-01-31;Doradobet;Per˙;3604;yaya2;310374;Roxana;0;2;110
2023-01-01-2023-01-31;Ecuabet;Ecuador;2604;GLOBAL SPORTS;1222137;Global;0;1;10
2023-01-01-2023-01-31;Doradobet;Per˙;1045;Liga-francia;46079;Facebook Doradobet;0;1;20
2023-01-01-2023-01-31;Doradobet;Per˙;3223;Amistosos_Mundial;46079;Facebook Doradobet;0;2;20
2023-01-01-2023-01-31;Doradobet;Per˙;2324;MEMOSHOW REGISTROS;42025;Die;0;1;35
2023-01-01-2023-01-31;Doradobet;Ecuador;3872;Landing;2903228;DONFUTBOL;0;1;5
2023-01-01-2023-01-31;Doradobet;Per˙;765;Ligas-Regreso;46079;Facebook Doradobet;0;3;130
2023-01-01-2023-01-31;Doradobet;Per˙;3962;Registro_Mundial;46079;Facebook Doradobet;0;12;326
2023-01-01-2023-01-31;Doradobet;Per˙;4015;Amistosos;46079;Facebook Doradobet;0;1;15
2023-01-01-2023-01-31;Doradobet;Per˙;4039;Cuotas Especiales Mundial;46079;Facebook Doradobet;0;30;1085
2023-01-01-2023-01-31;Doradobet;Per˙;3312;Cash_Back_Deportes;46079;Facebook Doradobet;0;3;70
2023-01-01-2023-01-31;Doradobet;Ecuador;3959;Landing_KIKEJAV;2020117;pventaec;0;6;45
2023-01-01-2023-01-31;Ecuabet;Ecuador;3332;AnahiLDU;1521074;Famili;0;2;15
2023-01-01-2023-01-31;Doradobet;Per˙;2526;RPP_Digital;14864;ADSVIRTUAL;0;1;30
2023-01-01-2023-01-31;Doradobet;Per˙;3998;Registro Promo Deportivas;46079;Facebook Doradobet;0;1;100
2023-01-01-2023-01-31;Eltribet;MÈxico;4010;FBMX_Mundial;2813665;ADSEltribetmx;0;1;100
2023-01-01-2023-01-31;Ecuabet;Ecuador;2457;ADS_Cuotas;255431;Daniela;0;2;30
2023-01-01-2023-01-31;Doradobet;Per˙;3920;Reach_and_Frecuency;14864;ADSVIRTUAL;0;1;60
2023-01-01-2023-01-31;Doradobet;Per˙;4127;No_Somos_TV;14864;ADSVIRTUAL;0;1;50
2023-01-01-2023-01-31;Doradobet;Per˙;4036;Registro Aviator;46079;Facebook Doradobet;0;1;10
2023-02-01-2023-02-28;Doradobet;Ecuador;3601;Adc_Deportivas;2457236;AdsDoradobetECU;223;1;5
2023-02-01-2023-02-28;Ecuabet;Ecuador;2275;Adc_Deportes;255431;Daniela;346;10;69,5
2023-02-01-2023-02-28;Doradobet;Per√∫;1890;AdC_Casino;14864;ADSVIRTUAL;239;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;3482;Bingo;46079;Facebook Doradobet;660;24;714
2023-02-01-2023-02-28;Doradobet;Per√∫;3789;Taboola_Deportivo;14864;ADSVIRTUAL;97;1;30
2023-02-01-2023-02-28;Doradobet;Per√∫;1294;tragamonedas;46079;Facebook Doradobet;1329;61;2945
2023-02-01-2023-02-28;Doradobet;Per√∫;3199;home;2088391;Caio;152;70;13448,49
2023-02-01-2023-02-28;Doradobet;Chile;4084;Taboola;1160207;ADSCHILE;1;0;0
2023-02-01-2023-02-28;Doradobet;Costa Rica;4762;ADCASH ;779030;ADSCostarica;103;1;2000
2023-02-01-2023-02-28;Doradobet;Nicaragua;4668;AdCash Deportes;3053932;Ads;19;4;17,05
2023-02-01-2023-02-28;Milbets;Brasil;4759;bonus400;4095733;trafego;1146;36;273
2023-02-01-2023-02-28;Ecuabet;Ecuador;1362;BG-casino;255431;Daniela;22;2;13
2023-02-01-2023-02-28;Doradobet;Ecuador;3598;Adc_Casino;2457236;AdsDoradobetECU;251;1;20
2023-02-01-2023-02-28;Ecuabet;Ecuador;2278;Adc_Casino_Ecu;255431;Daniela;720;9;85
2023-02-01-2023-02-28;Ecuabet;Ecuador;2263;POPC_Desk_ECU;255431;Daniela;58;7;55
2023-02-01-2023-02-28;Doradobet;Per√∫;2690;FRANJA PERUANA;1364837;Piero Giancarlo;34;8;210
2023-02-01-2023-02-28;Doradobet;Per√∫;4081;Gianfranco Borda;3018560;Gianfranco Fidel;11;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;1887;AdC_Deportes;14864;ADSVIRTUAL;52;1;60
2023-02-01-2023-02-28;Doradobet;Per√∫;1642;Flashscore-PE;14864;ADSVIRTUAL;46;2;30
2023-02-01-2023-02-28;Doradobet;Per√∫;1546;Apostadores Winner ;305489;Fabrizio ;11;2;330
2023-02-01-2023-02-28;Gangabet;Chile;4656;INSTAGRAMDECHILE;4062414;CHILE;4;0;0
2023-02-01-2023-02-28;Doradobet;Nicaragua;4665;AdCash CASINO;3053932;Ads;49;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;2116;Registro_IG;14864;ADSVIRTUAL;44;8;315
2023-02-01-2023-02-28;Doradobet;Costa Rica;2176;IG_CR;779030;ADSCostarica;7;4;21000
2023-02-01-2023-02-28;Ecuabet;Ecuador;3559;Taboola_Video;255431;Daniela;179;8;357
2023-02-01-2023-02-28;Doradobet;Guatemala;4683;AdCash Casino;2570626;AdsDoradoGT;182;0;0
2023-02-01-2023-02-28;Gangabet;Per√∫;4299;lasapuestasfijasde#gangabet;3810558;Marketing;3;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;3154;MGID;14864;ADSVIRTUAL;318;1;50
2023-02-01-2023-02-28;Ecuabet;Ecuador;1371;Test;251959;Afiliador;92;50;1174,42
2023-02-01-2023-02-28;Doradobet;Per√∫;5029;Fabianfut;4156125;fabian ;123;10;271,3
2023-02-01-2023-02-28;Eltribet;M√©xico;3914;FBMX_Registro_Casino;2813665;ADSEltribetmx;46;5;500
2023-02-01-2023-02-28;Doradobet;Guatemala;4686;AdCash Deportes;2570626;AdsDoradoGT;141;0;0
2023-02-01-2023-02-28;Doradobet;Costa Rica;4765;AdCash Deportes;779030;ADSCostarica;103;0;0
2023-02-01-2023-02-28;Ecuabet;Ecuador;3157;MGID;255431;Daniela;348;10;120
2023-02-01-2023-02-28;Ecuabet;Ecuador;3401;AdPro_Casino;255431;Daniela;222;5;88
2023-02-01-2023-02-28;Eltribet;M√©xico;4960;Copa_del_Rey;2813665;ADSEltribetmx;1;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;1795;Other;294404;Andre;25;9;168
2023-02-01-2023-02-28;Ecuabet;Ecuador;2454;ADS_Deportivas;255431;Daniela;1189;21;205,5
2023-02-01-2023-02-28;Ecuabet;Ecuador;1359;BG-Apuestas-deportivas;255431;Daniela;3;2;14
2023-02-01-2023-02-28;Doradobet;Per√∫;3110;hermanoscelestes;1893877;Freddy;15;6;175
2023-02-01-2023-02-28;Doradobet;Per√∫;2448;ADP_Deportivas;14864;ADSVIRTUAL;188;6;230
2023-02-01-2023-02-28;Ecuabet;Ecuador;4502;Pop Cash Bono Bienvenida;255431;Daniela;20;0;0
2023-02-01-2023-02-28;Milbets;Brasil;5040;Diego Arruda;4063848;Diego;14;2;10
2023-02-01-2023-02-28;Doradobet;Per√∫;1816;Trafico_Deportivas;46079;Facebook Doradobet;43;11;374
2023-02-01-2023-02-28;Ecuabet;Ecuador;4753;AdFly PopUnder;255431;Daniela;4;0;0
2023-02-01-2023-02-28;Gangabet;Per√∫;4520;REDES SOCIALES;3818889;Kevin Boucher Vega;44;8;108
2023-02-01-2023-02-28;Doradobet;Per√∫;1673;SHDC;186475;SoyHincha;6;1;10
2023-02-01-2023-02-28;Ecuabet;Ecuador;2619;ANDR√âS PONCE;1225530;Andr√©s;38;7;94
2023-02-01-2023-02-28;Gangabet;Venezuela;4855;YACELIS;4103920;Links;7;0;0
2023-02-01-2023-02-28;Ecuabet;Ecuador;1749;boton-registro-FB-ECU;217215;AFILIADOS ECUABET;40;38;451,75
2023-02-01-2023-02-28;Ecuabet;Ecuador;4460;Pop Cash Casino;255431;Daniela;19;2;10
2023-02-01-2023-02-28;Ecuabet;Ecuador;2122;boton_registro_IG_ecu;217215;AFILIADOS ECUABET;103;31;287
2023-02-01-2023-02-28;Doradobet;Per√∫;1947;SPR_Deportivas;14864;ADSVIRTUAL;21;1;50
2023-02-01-2023-02-28;Doradobet;Per√∫;2628;HINCHADA ROSADA;1227093;ERIC JOEL ;10;1;30
2023-02-01-2023-02-28;Doradobet;Per√∫;4738;La Docce del Pap√°;4076316;Rocio Raquel;7;1;10
2023-02-01-2023-02-28;Gangabet;Per√∫;4901;REDES;3810558;Marketing;1;0;0
2023-02-01-2023-02-28;Gangabet;Venezuela;4906;BET;4119421;Parley;2;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;1878;review;382989;victor ;3;1;30
2023-02-01-2023-02-28;Doradobet;Per√∫;984;torneos-millonarios-en-vivo;46079;Facebook Doradobet;36;4;120
2023-02-01-2023-02-28;Lotosports;Brasil;3761;Registration Gabi INSTAGRAM;2696985;Gabi ;102;35;284,84
2023-02-01-2023-02-28;Doradobet;Per√∫;2421;BG_Deportivas;14864;ADSVIRTUAL;15;0;0
2023-02-01-2023-02-28;Gangabet;Venezuela;4819;Facebook;4100485;Jose;1;0;0
2023-02-01-2023-02-28;Ecuabet;Ecuador;3983;Vidoomy_Video ;255431;Daniela;11;0;0
2023-02-01-2023-02-28;Doradobet;Ecuador;3637;AdPro_Casino;2457236;AdsDoradobetECU;41;1;5
2023-02-01-2023-02-28;Doradobet;Per√∫;3142;RegistroBL;21029;JULIEN;5;2;60
2023-02-01-2023-02-28;Doradobet;Per√∫;1950;SPR_Casino;14864;ADSVIRTUAL;16;3;130
2023-02-01-2023-02-28;Gangabet;Chile;5009;CRUZADICTOS;4062414;CHILE;1;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;2836;Zona Rosada;1565227;Paulo;11;1;10
2023-02-01-2023-02-28;Ecuabet;Ecuador;4090;Pierre Costain ;1521074;Famili;1;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;1222;Registro;178270;Mat√≠as;4;0;0
2023-02-01-2023-02-28;Ecuabet;Ecuador;2809;FamiliAlba;1521074;Famili;9;1;10
2023-02-01-2023-02-28;Doradobet;Per√∫;876;sorteo-futbol-LD;22651;PropellerAds;224;1;30
2023-02-01-2023-02-28;Ecuabet;Ecuador;2194;PPADS_sorteos_ECU;255431;Daniela;406;4;34
2023-02-01-2023-02-28;Doradobet;Per√∫;2167;PPADS_Popunder_Peru;22651;PropellerAds;164;0;0
2023-02-01-2023-02-28;Doradobet;Guatemala;3785;Ppads_Sorteos;2570626;AdsDoradoGT;495;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;1902;cuotas;22651;PropellerAds;326;2;100
2023-02-01-2023-02-28;Doradobet;Chile;3410;PPADS_Sorteos_CH;1160207;ADSCHILE;92;1;5000
2023-02-01-2023-02-28;Doradobet;Ecuador;3634;AdPro_Bono_Bienvenida;2457236;AdsDoradobetECU;53;1;20
2023-02-01-2023-02-28;Ecuabet;Ecuador;4723;PropellerAds Prize;255431;Daniela;146;1;10
2023-02-01-2023-02-28;Doradobet;Per√∫;1789;Homepage;294404;Andre;10;3;135
2023-02-01-2023-02-28;Ecuabet;Ecuador;2601;Mexico1;1219914;Andres;122;34;375,75
2023-02-01-2023-02-28;Doradobet;Per√∫;1747;NUEVO LINK DE REGISTRO;183193;Alonso;17;6;410
2023-02-01-2023-02-28;Ecuabet;Ecuador;5067;PPADS_Cuotas;255431;Daniela;112;0;0
2023-02-01-2023-02-28;Ecuabet;Ecuador;5021;Marca_EC;255431;Daniela;16;2;40
2023-02-01-2023-02-28;Doradobet;Per√∫;5057;CAROLINE;4119568;Caroline;6;0;0
2023-02-01-2023-02-28;Doradobet;Nicaragua;4060;SportRadar NC Bono de Bienvenida;3053932;Ads;302;0;0
2023-02-01-2023-02-28;Doradobet;Costa Rica;2179;IG-apuesta-CR;779030;ADSCostarica;1;1;3300
2023-02-01-2023-02-28;Doradobet;Per√∫;2493;AFREE-TERRA;858148;APUESTASFREE;24;11;860
2023-02-01-2023-02-28;Doradobet;Per√∫;5065;PPADS_Cuotas;22651;PropellerAds;174;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;1003;copa-libertadores;46079;Facebook Doradobet;139;6;146
2023-02-01-2023-02-28;Doradobet;Per√∫;5037;PPADS_Sorteos;22651;PropellerAds;293;0;0
2023-02-01-2023-02-28;Ecuabet;Ecuador;2375;Link1;1035746;carlos;105;31;362,11
2023-02-01-2023-02-28;Doradobet;Per√∫;2116;Registro_IG;4156125;fabian ;4;1;30
2023-02-01-2023-02-28;Doradobet;Ecuador;4499;Registro Taboola;2457236;AdsDoradobetECU;12;2;25
2023-02-01-2023-02-28;Ecuabet;Ecuador;3025;CAMILIN86;1621448;Camilo;1;0;0
2023-02-01-2023-02-28;Gangabet;Chile;5019;RUMBOAPRIMERACHILE;4062414;CHILE;2;1;3000
2023-02-01-2023-02-28;Doradobet;Chile;3765;Marilyn;1160207;ADSCHILE;6;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;2675;RAZA CELESTE FB OFICIAL;35027;Cristopher ;28;3;50
2023-02-01-2023-02-28;Gangabet;Per√∫;4912;Gangafacebook;3819966;Karyn Gyovanna Saavedra Sangama;1;0;0
2023-02-01-2023-02-28;Gangabet;Brasil;4445;INSTAGRAMDEBRASIL;3981347;Marketing;3;1;10
2023-02-01-2023-02-28;Doradobet;Ecuador;1747;NUEVO LINK DE REGISTRO;52;Nica pruebas;1;1;10
2023-02-01-2023-02-28;Gangabet;Chile;5012;UDECHILE.LOCURA;4062414;CHILE;3;0;0
2023-02-01-2023-02-28;Doradobet;Chile;3473;Boton_Instagram;1160207;ADSCHILE;7;1;15000
2023-02-01-2023-02-28;Doradobet;Per√∫;1523;Kathy Magallanes;300386;Katherine;1;1;30
2023-02-01-2023-02-28;Gangabet;Per√∫;4520;REDES SOCIALES;3818832;Victor Andres Zenteno Herran;1;0;0
2023-02-01-2023-02-28;Gangabet;M√©xico;4448;InstagramClubAmericaNoticias;3980996;Oscar David ;1;0;0
2023-02-01-2023-02-28;Gangabet;M√©xico;4451;InstagramClubAmericaNoticias;3980996;Oscar David ;1;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;2848;FutbolLiga1Peru2022;1558858;John Frangen;34;2;20
2023-02-01-2023-02-28;Gangabet;Venezuela;4852;NOLAND;4103920;Links;1;0;0
2023-02-01-2023-02-28;Doradobet;Ecuador;3515;SPR_Bono_Binevenida;2457236;AdsDoradobetECU;5;0;0
2023-02-01-2023-02-28;Ecuabet;Ecuador;2077;SPR_Deportivas;255431;Daniela;21;3;30
2023-02-01-2023-02-28;Doradobet;Per√∫;2345;AFREE-HOME;858148;APUESTASFREE;11;7;2109
2023-02-01-2023-02-28;Doradobet;Per√∫;927;POPC-Registro;14864;ADSVIRTUAL;38;3;150
2023-02-01-2023-02-28;Doradobet;Per√∫;3120;ADPRO_Video;14864;ADSVIRTUAL;1;0;0
2023-02-01-2023-02-28;Doradobet;Nicaragua;5086;Adc_Bono_Bienvenida;3053932;Ads;115;0;0
2023-02-01-2023-02-28;Gangabet;Venezuela;4472;veDatosdeparleysgratisengangabet;4020884;Marketing;2;0;0
2023-02-01-2023-02-28;Doradobet;Ecuador;3625;SPR_Casino;2457236;AdsDoradobetECU;3;0;0
2023-02-01-2023-02-28;Ecuabet;Ecuador;1646;Beso-ECU;255431;Daniela;122;16;88
2023-02-01-2023-02-28;Doradobet;Per√∫;3526;Doradoapuestas;154657;Jorge;1;0;0
2023-02-01-2023-02-28;Milbets;Brasil;4759;bonus400;3055345;Arena Mil Restaurante;4;1;20
2023-02-01-2023-02-28;Gangabet;Per√∫;4526;redes;3818889;Kevin Boucher Vega;1;0;0
2023-02-01-2023-02-28;Ecuabet;Ecuador;2122;boton_registro_IG_ecu;4130698;Afiliador General Ecuabet;1;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;1433;Besso-Dorado;14864;ADSVIRTUAL;97;9;211
2023-02-01-2023-02-28;Ecuabet;Ecuador;5095;Taboola_Anuncio1;255431;Daniela;39;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;4921;Embajadur Crema ;4119889;Luis Antonio ;56;3;80
2023-02-01-2023-02-28;Gangabet;Per√∫;5107;TEAPUESTOGANGABET;4174219;Deyby Anderson;3;1;30
2023-02-01-2023-02-28;Milbets;Brasil;5116;Milbets;4161262;Tiago ;25;1;10
2023-02-01-2023-02-28;Doradobet;Per√∫;762;SerieA;46079;Facebook Doradobet;1;4;150
2023-02-01-2023-02-28;Milbets;Brasil;5099;Guilherme ;4164497;LUIZ GUILHERME;5;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;2493;AFREE-TERRA;6290;PVENTAPERU22;4;0;0
2023-02-01-2023-02-28;Ecuabet;Ecuador;4042;BIdquest_Geo;255431;Daniela;13;1;25
2023-02-01-2023-02-28;Doradobet;Per√∫;756;Premier_League;46079;Facebook Doradobet;77;6;165
2023-02-01-2023-02-28;Doradobet;Per√∫;2794;Peruanos_en_el_extranjero;46079;Facebook Doradobet;45;2;40
2023-02-01-2023-02-28;Milbets;Brasil;5036;Bonus;4044959;Isadora;2;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;691;UFC;46079;Facebook Doradobet;115;10;190
2023-02-01-2023-02-28;Doradobet;Per√∫;765;Ligas-Regreso;46079;Facebook Doradobet;28;10;300
2023-02-01-2023-02-28;Doradobet;Per√∫;750;LaLiga;46079;Facebook Doradobet;193;13;390
2023-02-01-2023-02-28;Eltribet;M√©xico;4601;Registro Bono Bienvenida;3045874;Facebook;3;0;0
2023-02-01-2023-02-28;Eltribet;M√©xico;4523;Liga_Mexicana;3045874;Facebook;5;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;1816;Trafico_Deportivas;160;P Venta Peru;3;0;0
2023-02-01-2023-02-28;Eltribet;M√©xico;4568;UFC;3045874;Facebook;1;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;987;Liga-Peru;46079;Facebook Doradobet;650;35;910,65
2023-02-01-2023-02-28;Doradobet;Per√∫;1630;testpe;310374;Roxana;1;13;415
2023-02-01-2023-02-28;Doradobet;Per√∫;478;Bono_Bienvenida;46079;Facebook Doradobet;356;66;2716
2023-02-01-2023-02-28;Doradobet;Per√∫;3091;Piel Celeste;1891303;Renzo Apolonio ;7;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;3148;ModoGrone;186313;Rodrigo;8;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;3174;LaBandaDeFuerzaOriente1975;2064771;Miguel Angel;24;3;70
2023-02-01-2023-02-28;Doradobet;Per√∫;5137;CHAPATUBONO;4065522;shiran;6;1;30
2023-02-01-2023-02-28;Milbets;Brasil;5143;PenaltyShoot ;4190128;ADEILSON;4;0;0
2023-02-01-2023-02-28;Eltribet;M√©xico;4559;NFL;3045874;Facebook;2;0;0
2023-02-01-2023-02-28;Eltribet;M√©xico;4571;Champions League;3045874;Facebook;3;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;3263;Latido Blanquiazul;2157408;Carlos;27;2;20
2023-02-01-2023-02-28;Doradobet;Per√∫;541;champions_League;46079;Facebook Doradobet;148;27;645
2023-02-01-2023-02-28;Doradobet;Per√∫;1006;branding;46079;Facebook Doradobet;1;2;300
2023-02-01-2023-02-28;Doradobet;Per√∫;2511;Hablemos de Cristal;1164489;Hablemos;5;0;0
2023-02-01-2023-02-28;Doradobet;Chile;2897;Generico_Adpro;1160207;ADSCHILE;8;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;3199;home;160;P Venta Peru;1;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;921;europa-league;46079;Facebook Doradobet;355;25;820
2023-02-01-2023-02-28;Doradobet;Per√∫;2681;Mundial_Clubes;46079;Facebook Doradobet;165;7;200
2023-02-01-2023-02-28;Gangabet;Chile;4626;COLOCOLOPOPULAR32;4062414;CHILE;3;0;0
2023-02-01-2023-02-28;Milbets;Brasil;5119;jose;4161265;jose ariany;2;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;4376;Pamela;3780294;Pamela;6;0;0
2023-02-01-2023-02-28;Gangabet;Chile;4898;MCUGANGABET;3817446;Gabriel Cristobal Silva Sepulveda;9;0;0
2023-02-01-2023-02-28;Gangabet;M√©xico;5070;REGISTRO;4166554;C√©sar Alejandro;2;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;798;BG-casino-dorado;14864;ADSVIRTUAL;3;0;0
2023-02-01-2023-02-28;Gangabet;Chile;4653;FUTBOLCHILE;4062414;CHILE;1;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;1941;sports;249862;eduardo;3;1;10
2023-02-01-2023-02-28;Doradobet;Per√∫;885;elhinchablanquiazul;98577;Juan Julian;236;7;330
2023-02-01-2023-02-28;Ecuabet;Ecuador;5027;365Score_EC;255431;Daniela;50;3;127
2023-02-01-2023-02-28;Doradobet;Per√∫;1702;AHL;164587;Stephen Bruno;10;0;0
2023-02-01-2023-02-28;Gangabet;Venezuela;4858;ALBANY;4103920;Links;1;0;0
2023-02-01-2023-02-28;Milbets;Brasil;5194;Milbets;4159295;Jian;128;13;77
2023-02-01-2023-02-28;Milbets;Brasil;5200;B√¥nus ;4166567;Filipe ;1;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;5026;365Score_PE;14864;ADSVIRTUAL;5;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;2930;Alan Sports;1601903;Alan;1;1;50
2023-02-01-2023-02-28;Ecuabet;Ecuador;5058;ESPN_EC;255431;Daniela;16;0;0
2023-02-01-2023-02-28;Gangabet;Per√∫;4834;NOLAND;4103917;Links;2;1;1
2023-02-01-2023-02-28;Ecuabet;Ecuador;5022;El_comercio;255431;Daniela;3;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;5020;Marca;14864;ADSVIRTUAL;1;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;1762;Registro actualizado;38713;Thyago;2;0;0
2023-02-01-2023-02-28;Ecuabet;Ecuador;5023;BenditoFutbol_EC;255431;Daniela;15;0;0
2023-02-01-2023-02-28;Eltribet;M√©xico;4045;Boton_FB;2813665;ADSEltribetmx;1;1;100
2023-02-01-2023-02-28;Ecuabet;Ecuador;5077;Adc_Deportes_MundialClubes;255431;Daniela;1;0;0
2023-02-01-2023-02-28;Milbets;Brasil;5197;bonus;4161949;Alvaro;16;3;14,42
2023-02-01-2023-02-28;Lotosports;Brasil;5206;Bares-recife;4210300;A√ß√µes;1;0;0
2023-02-01-2023-02-28;Eltribet;M√©xico;4604;Branding;3045874;Facebook;1;0;0
2023-02-01-2023-02-28;Gangabet;Chile;4918;HUELLADECAMPE√ìN;4062414;CHILE;3;0;0
2023-02-01-2023-02-28;Eltribet;M√©xico;4391;ApostadoresLat;3702240;LatMedia;2;0;0
2023-02-01-2023-02-28;Doradobet;Per√∫;3097;Textbox FS.pe 2022;9693;mismarcadores;2;1;50
2023-02-01-2023-02-28;Doradobet;Per√∫;2311;Cuotas FS.pe 2021;9693;mismarcadores;5;2;70
